route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
The Clapper,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330624/the-clapper,3.1,-1,Boulder,V6,1,12.0,37.41533,-118.44877,106330624,6.0
WORK is a Four Letter Word,Work Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541948/work-is-a-four-letter-word,2.4,-1,Boulder,V6,1,15.0,37.4156,-118.4494,107541948,6.0
Problem B,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045695/problem-b,1.0,-1,Boulder,V6,1,10.0,37.415690000000005,-118.44957,107045695,6.0
Powis Traverse,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045640/powis-traverse,3.0,-1,Boulder,V6,1,15.0,37.41588,-118.44985,107045640,6.0
The French Connection,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898134/the-french-connection,3.4,-1,Boulder,V6,1,18.0,37.41622,-118.45021000000001,107898134,6.0
The Twilight Zone,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086641/the-twilight-zone,1.5,-1,Boulder,V6,1,10.0,37.41657,-118.44993000000001,106086641,6.0
Wainright,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997254/wainright,2.0,-1,Boulder,V6,1,,37.4191,-118.4543,106997254,6.0
Pop-A-Tendon Dyno,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107940077/pop-a-tendon-dyno,2.0,-1,Boulder,V6,1,10.0,37.4182,-118.4521,107940077,6.0
Crispin Waddy,Crispin Waddy Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470713/crispin-waddy,1.8,-1,Boulder,V6,1,12.0,37.4183,-118.45297,111470713,6.0
Crimpanzee,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470751/crimpanzee,1.0,-1,Boulder,V6,1,15.0,37.41816,-118.45296,111470751,6.0
Hematoma,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470757/hematoma,3.0,-1,Boulder,V6 PG13,1,18.0,37.41816,-118.45296,111470757,6.0
Son of Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170968/son-of-safesurfer,2.5,-1,Boulder,V6,1,17.0,37.417,-118.4509,114170968,6.0
Squeeze Job,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512399/squeeze-job,3.0,-1,Boulder,V6,1,12.0,37.41873,-118.45395,108512399,6.0
Bigs Cafe,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512416/bigs-cafe,3.0,-1,Boulder,V6,1,,37.41873,-118.45395,108512416,6.0
Karma,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106952969/karma,3.1,-1,Boulder,V6+,1,12.0,37.41855,-118.45283,106952969,6.25
Twilight Variation,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112500020/twilight-variation,1.0,-1,Boulder,V6-7,1,6.0,37.41657,-118.44993000000001,112500020,6.5
Orange Crush,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068427/orange-crush,2.0,-1,Boulder,V7-,1,8.0,37.4155,-118.44922,106068427,6.75
Rave,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106381928/rave,3.2,-1,Boulder,V7,1,15.0,37.41624,-118.44938,106381928,7.0
Jug Start to Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107408757/jug-start-to-acid-wash-right,3.0,-1,Boulder,V7,1,,37.41625,-118.44931000000001,107408757,7.0
Jug Start to Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116582459/jug-start-to-acid-wash,3.0,-1,Boulder,V7,1,15.0,37.41625,-118.44931000000001,116582459,7.0
Disco Tramp,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113904573/disco-tramp,2.3,-1,Boulder,V7,1,10.0,37.41747,-118.45136000000001,113904573,7.0
Redrum,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068436/redrum,2.6,-1,Boulder,V7,1,6.0,37.41737,-118.45125,106068436,7.0
Vampyros Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726310/vampyros-rheinstor,2.3,-1,Boulder,V7,1,,37.41788,-118.45147,111726310,7.0
Grotesque Old Woman,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126749/grotesque-old-woman,2.8,-1,Boulder,V7 PG13,1,15.0,37.41698,-118.45133,106126749,7.0
Extended Mr. Happy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110386694/extended-mr-happy,2.0,-1,Boulder,V7,1,,37.4161,-118.45012,110386694,7.0
Standing Ovation,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107946166/standing-ovation,3.2,-1,Boulder,V7,1,12.0,37.41533,-118.44877,107946166,7.0
Westward Expansion,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279696/westward-expansion,2.5,-1,Boulder,V7,1,10.0,37.415490000000005,-118.44928,106279696,7.0
Sabersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330645/sabersonic,1.8,-1,Boulder,V7,1,12.0,37.415690000000005,-118.44957,106330645,7.0
Sabres of Paradise,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106554767/sabres-of-paradise,3.7,-1,Boulder,V7,1,35.0,37.415690000000005,-118.44957,106554767,7.0
The Orb,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112501972/the-orb,1.7,-1,Boulder,V7,1,14.0,37.415690000000005,-118.44957,112501972,7.0
Hand to Hand Combat Traverse,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279731/hand-to-hand-combat-traverse,2.3,-1,Boulder,V7,1,20.0,37.41588,-118.44993000000001,106279731,7.0
Not Another Brit in Bishop,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109947791/not-another-brit-in-bishop,2.9,-1,Boulder,V7,1,15.0,37.41588,-118.44993000000001,109947791,7.0
DB's Top Shelf,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111725408/dbs-top-shelf,3.0,-1,Boulder,V7,1,,37.41588,-118.44993000000001,111725408,7.0
Froz,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108730377/froz,2.1,-1,Boulder,V7,1,10.0,37.417,-118.4509,108730377,7.0
Water Saps,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106095521/water-saps,3.7,-1,Boulder,V7-8,1,18.0,37.41675,-118.44941999999999,106095521,7.5
Morning Dove White,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054174/morning-dove-white,3.7,-1,Boulder,V7-8,1,,37.41698,-118.45133,106054174,7.5
Therapy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070995/therapy,3.1,-1,Boulder,V7-8,1,15.0,37.4161,-118.45012,106070995,7.5
Highbrow,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068419/highbrow,3.9,-1,Boulder,V7-8 R,1,12.0,37.4155,-118.44922,106068419,7.75
Stroking the Walrus,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330637/stroking-the-walrus,1.4,-1,Boulder,V7-8,1,8.0,37.415690000000005,-118.44957,106330637,7.5
Hamtaro,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106554760/hamtaro,3.0,-1,Boulder,V7-8,1,10.0,37.41588,-118.44993000000001,106554760,7.5
This Is How We Do It...,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111782756/this-is-how-we-do-it,2.7,-1,Boulder,V8-,1,15.0,37.41698,-118.45133,111782756,7.75
Dance the Night Away,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683515/dance-the-night-away,2.3,-1,Boulder,V8,1,,37.41624,-118.44938,111683515,8.0
Disco Diva,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988471/disco-diva,3.4,-1,Boulder,V8,1,12.0,37.41747,-118.45136000000001,105988471,8.0
Less Poetry Please,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070985/less-poetry-please,4.0,-1,Boulder,V8,1,30.0,37.41698,-118.45133,106070985,8.0
A Big Round of Applause,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726432/a-big-round-of-applause,2.0,-1,Boulder,V8,1,17.0,37.41533,-118.44877,111726432,8.0
Paper Crane,Pokemon Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068430/paper-crane,3.3,-1,Boulder,V8,1,8.0,37.41538,-118.44893,106068430,8.0
Supersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108574131/supersonic,2.5,-1,Boulder,V8,1,13.0,37.415690000000005,-118.44957,108574131,8.0
Gang Related,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114263452/gang-related,1.0,-1,Boulder,V8-9,1,12.0,37.41749,-118.45018,114263452,8.5
Jack of Swords,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111693651/jack-of-swords,1.0,-1,Boulder,V8-9,1,,37.415690000000005,-118.44957,111693651,8.5
Pimp Trick Gangsta Chick,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106687863/pimp-trick-gangsta-chick,2.0,-1,Boulder,V9-,1,12.0,37.41591,-118.44877,106687863,8.75
Last Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106129137/last-dance,2.8,-1,Boulder,V9,1,,37.41624,-118.44938,106129137,9.0
Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107029691/acid-wash-right,3.0,-1,Boulder,V9,1,15.0,37.41625,-118.44931000000001,107029691,9.0
Prozac,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109971104/prozac,3.0,-1,Boulder,V9,1,14.0,37.41747,-118.45136000000001,109971104,9.0
Disco Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112505733/disco-hulk,2.3,-1,Boulder,V9,1,16.0,37.41747,-118.45136000000001,112505733,9.0
The Shining,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330654/the-shining,2.0,-1,Boulder,V9,1,12.0,37.41737,-118.45125,106330654,9.0
Cholos,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068450/cholos,2.9,-1,Boulder,V9,1,8.0,37.41749,-118.45018,106068450,9.0
Dove Direct,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111689049/dove-direct,2.0,-1,Boulder,V9,1,,37.41698,-118.45133,111689049,9.0
Flabmaster,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513113/flabmaster,2.3,-1,Boulder,V9,1,,37.41698,-118.45133,112513113,9.0
"Hit the High Hard One, Sit",Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111515240/hit-the-high-hard-one-sit,2.8,-1,Boulder,V9,1,,37.4161,-118.45012,111515240,9.0
Mortal Combat (AKA:  Hand to Hamtaro),Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996405/mortal-combat-aka-hand-to-hamtaro,2.0,-1,Boulder,V9,1,35.0,37.41588,-118.44993000000001,106996405,9.0
Slave to the Grind,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109858900/slave-to-the-grind,3.2,-1,Boulder,V9,1,17.0,37.41602,-118.44908999999998,109858900,9.0
Super Froz,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111693593/super-froz,3.0,-1,Boulder,V9,1,,37.417,-118.4509,111693593,9.0
Toxic Avenger,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070991/toxic-avenger,3.2,-1,Boulder,V9+,1,8.0,37.4161,-118.45012,106070991,9.25
Tim's Fred Traverse,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112499980/tims-fred-traverse,2.5,-1,Boulder,V9+,1,14.0,37.4182,-118.4521,112499980,9.25
Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107029681/acid-wash,3.3,-1,Boulder,V10-,1,15.0,37.41625,-118.44931000000001,107029681,9.75
Low Rider,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068454/low-rider,2.7,-1,Boulder,V10-,1,10.0,37.41749,-118.45018,106068454,9.75
Action Jackson,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108763198/action-jackson,2.8,-1,Boulder,V10-,1,,37.41749,-118.45018,108763198,9.75
The Gleaner Sit,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112502006/the-gleaner-sit,3.0,-1,Boulder,V10,1,15.0,37.416309999999996,-118.44951,112502006,10.0
Standing Kill Order,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109757452/standing-kill-order,3.9,-1,Boulder,V10,1,12.0,37.41624,-118.44938,109757452,10.0
Slow Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111656550/slow-dance,2.0,-1,Boulder,V10,1,7.0,37.41624,-118.44938,111656550,10.0
Redrum Sit,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108493617/redrum-sit,3.0,-1,Boulder,V10,1,6.0,37.41737,-118.45125,108493617,10.0
Human Contraband,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114261154/human-contraband,2.0,-1,Boulder,V10 PG13,1,10.0,37.41749,-118.45018,114261154,10.0
Bubba Gets Committed,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683979/bubba-gets-committed,2.5,-1,Boulder,V10,1,,37.4161,-118.45012,111683979,10.0
Don't Forget the Lube,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114104175/dont-forget-the-lube,2.0,-1,Boulder,V10,1,11.0,37.41855,-118.45283,114104175,10.0
He Got Game,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112501954/he-got-game,2.0,-1,Boulder,V10-11 PG13,1,16.0,37.4161,-118.45012,112501954,10.5
Kill On Sight,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109757458/kill-on-sight,4.0,-1,Boulder,V11,1,15.0,37.41624,-118.44938,109757458,11.0
Bubba: The Legend,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683630/bubba-the-legend,3.0,-1,Boulder,V11,1,,37.4161,-118.45012,111683630,11.0
The Bubba Butt Buster,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683948/the-bubba-butt-buster,2.7,-1,Boulder,V11,1,,37.4161,-118.45012,111683948,11.0
Swordfish Trombone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108924183/swordfish-trombone,2.5,-1,Boulder,V11-12,1,15.0,37.4171,-118.44991,108924183,11.5
Bubba Lobotomy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683617/bubba-lobotomy,3.5,-1,Boulder,V12,1,,37.4161,-118.45012,111683617,12.0
Goldfish Trombone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108924212/goldfish-trombone,4.0,-1,Boulder,V14,1,20.0,37.4171,-118.44991,108924212,14.0
