,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
326,Brian's Direct,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114032557/brians-direct,2.3,-1,Boulder,V8,1,17.0,37.32906,-118.5768,4,2,0,4
327,Upside,Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109826087/upside,4.0,-1,Boulder,V8,1,15.0,37.3276,-118.5757,1,1,28,2
328,Sharma Scoop,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106965090/sharma-scoop,2.4,-1,Boulder,V8,1,12.0,37.32889,-118.57441000000001,5,3,7,5
329,Cocktail Sauce,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108527916/cocktail-sauce,2.1,-1,Boulder,V8,1,10.0,37.329229999999995,-118.57528,33,23,21,64
330,Croft Problem,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107484827/croft-problem,2.6,-1,Boulder,V8,1,10.0,37.32881,-118.57468999999999,17,7,15,21
331,Gastonia,Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111513701/gastonia,3.0,-1,Boulder,V8,1,,37.31839,-118.57563,3,2,5,3
332,Flight of the Bumblebee,Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728148/flight-of-the-bumblebee,3.0,-1,Boulder,V8 R,1,35.0,37.33726,-118.57588,1,1,8,0
333,Northwest Arete,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114260782/northwest-arete,3.0,-1,Boulder,V8 R,1,23.0,37.33559,-118.57678999999999,1,1,0,0
334,Solitaire,Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108447780/solitaire,3.7,-1,Boulder,V8,1,15.0,37.32013,-118.57948999999999,22,8,58,19
335,3D,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114025005/3d,2.4,-1,Boulder,V8+,1,15.0,37.32863,-118.57633999999999,5,5,6,4
336,Moonraker,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108453174/moonraker,2.7,-1,Boulder,V8-9,1,12.0,37.32863,-118.57633999999999,16,9,32,28
337,General Mills,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114025059/general-mills,2.3,-1,Boulder,V8-9,1,18.0,37.32863,-118.57633999999999,7,6,1,7
338,Baby Steps to Greatness,The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115394177/baby-steps-to-greatness,3.0,-1,Boulder,V8-9,1,25.0,37.33501,-118.55503,2,2,2,2
339,Michael Caine,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070972/michael-caine,2.9,-1,Boulder,V9-,1,15.0,37.3388,-118.5776,9,4,12,8
340,Twin Cracks,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109646283/twin-cracks,3.1,-1,Boulder,V9,1,,37.3388,-118.5776,7,3,12,10
341,Checkerboard Right,The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726453/checkerboard-right,2.0,-1,Boulder,V9,1,20.0,37.32544,-118.58067,1,1,4,1
342,Swanky Sit,Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108700751/swanky-sit,3.2,-1,Boulder,V9,1,,37.336999999999996,-118.5702,5,2,12,4
343,Finders Fee,Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108700842/finders-fee,3.7,-1,Boulder,V9,1,,37.336999999999996,-118.5702,10,3,30,13
344,Footprints,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109743926/footprints,3.5,-1,Boulder,V9 X,1,50.0,37.32817,-118.57477,2,2,17,2
345,Soul Slinger,Soul Slinger Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105908345/soul-slinger,3.7,-1,Boulder,V9,1,14.0,37.32868,-118.57635,82,25,182,110
346,The Fall Guy,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070948/the-fall-guy,4.0,-1,Boulder,V9 PG13,1,20.0,37.33057,-118.57834,7,4,30,8
347,America's Fit Homeless,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070960/americas-fit-homeless,2.0,-1,Boulder,V9,1,9.0,37.32895,-118.57595,1,1,2,0
348,Matt's Project Sit,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111513568/matts-project-sit,3.0,-1,Boulder,V9,1,,37.32906,-118.5768,2,1,4,2
349,Mooned,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107954206/mooned,2.0,-1,Boulder,V9,1,20.0,37.32878,-118.57687,1,1,3,1
350,Grit Dreams,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112790712/grit-dreams,2.0,-1,Boulder,V9,1,18.0,37.32909,-118.57791,1,1,1,1
351,Queen Sweet Nectar,Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110129127/queen-sweet-nectar,2.7,-1,Boulder,V9,1,,37.33684,-118.57603999999999,6,4,3,6
352,Luminance,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711207/luminance,4.0,-1,"TR, Boulder",V9 R,1,20.0,37.33559,-118.57678999999999,4,3,24,2
353,Rise,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114260568/rise,2.0,-1,Boulder,V9 X,1,40.0,37.33559,-118.57678999999999,1,1,1,0
354,Judge Not,Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111686462/judge-not,3.4,-1,Boulder,V9 PG13,1,,37.32013,-118.57948999999999,5,3,14,3
355,This Side of Paradise,Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114104162/this-side-of-paradise,4.0,-1,Boulder,V9,1,33.0,37.31797,-118.58542,1,1,8,0
356,One Mule Wonder,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107342463/one-mule-wonder,1.3,-1,Boulder,V9-10,1,,37.32863,-118.57633999999999,7,5,7,7
357,Hueco Wall,Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728292/hueco-wall,3.0,-1,Boulder,V9-10 PG13,1,19.0,37.31839,-118.57563,2,2,2,1
358,King Me,The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726445/king-me,3.0,-1,Boulder,V10,1,18.0,37.32544,-118.58067,1,1,3,0
359,Golden Shower,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106628870/golden-shower,4.0,-1,Boulder,V10 R,1,25.0,37.3383,-118.5721,1,1,11,0
360,Return Jedi,Jedi Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112213028/return-jedi,3.0,-1,Boulder,V10 PG13,1,22.0,37.3366,-118.5703,2,1,11,2
361,Center Direct,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106382046/center-direct,2.3,-1,Boulder,V10,1,12.0,37.32837,-118.57479,6,1,26,9
362,Evilution to the Lip,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114067388/evilution-to-the-lip,3.7,-1,Boulder,V10,1,18.0,37.32817,-118.57477,3,1,26,4
363,Crimps of Wrath,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108461966/crimps-of-wrath,1.0,-1,Boulder,V10,1,,37.32863,-118.57633999999999,1,1,1,0
364,Little Forgotten,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114032671/little-forgotten,3.3,-1,Boulder,V10,1,26.0,37.32863,-118.57633999999999,3,1,3,3
365,Stained Glass,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106050258/stained-glass,3.9,-1,Boulder,V10,1,,37.33057,-118.57834,24,6,123,13
366,Blood Spud,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070957/blood-spud,2.0,-1,Boulder,V10,1,10.0,37.33057,-118.57834,1,1,2,0
367,Sidewinder,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114066891/sidewinder,2.3,-1,Boulder,V10,1,25.0,37.32878,-118.57687,3,2,0,2
368,Popes hat,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115670016/popes-hat,2.0,-1,Boulder,V10,1,,37.33013,-118.5785,2,1,1,1
369,Bubba Gump,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107385718/bubba-gump,2.9,-1,Boulder,V10,1,10.0,37.329229999999995,-118.57528,7,3,20,9
370,Sharma Traverse,Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110067691/sharma-traverse,3.4,-1,Boulder,V10,1,20.0,37.32954,-118.57498000000001,5,2,20,7
371,Zen Flute,Zen Flute Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106737771/zen-flute,3.6,-1,Boulder,V10,1,13.0,37.3192,-118.5783,12,7,40,12
372,Too Big To Flail,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711154/too-big-to-flail,3.0,-1,"TR, Boulder",V10 X,1,55.0,37.33559,-118.57678999999999,1,1,14,0
373,Rex Kwon Do,Rex Kwon Do Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114104084/rex-kwon-do,4.0,-1,Boulder,V10,1,15.0,37.317890000000006,-118.58488,2,2,4,1
374,Constellation,The Golden Boulder > Iron Man East Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112384379/constellation,2.0,-1,Boulder,V10-11 PG13,1,25.0,37.32996,-118.57784,1,1,2,0
375,Thunderbird,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114106239/thunderbird,2.0,-1,Boulder,V11,1,15.0,37.32837,-118.57479,1,1,3,0
376,Ambrosia,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110088205/ambrosia,4.0,-1,Boulder,V11 X,1,55.0,37.32817,-118.57477,1,1,20,2
377,La Belette,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114067527/la-belette,2.0,-1,Boulder,V11,1,12.0,37.32817,-118.57477,2,2,2,1
378,Les Trois Maunets,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114145837/les-trois-maunets,2.0,-1,Boulder,V11,1,,37.32888,-118.57484,1,1,1,0
379,Butterfinger,Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115681926/butterfinger,3.0,-1,Boulder,V11,1,30.0,37.32909,-118.57491999999999,1,1,0,0
380,Sex Kitten,The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115394196/sex-kitten,4.0,-1,Boulder,V11,1,25.0,37.33501,-118.55503,1,1,3,1
381,Haroun & the Sea of Stories,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070952/haroun-the-sea-of-stories,4.0,-1,Boulder,V11-12,1,20.0,37.33057,-118.57834,4,2,21,2
382,The Mandala,Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105908186/the-mandala,3.3,-1,Boulder,V12-,1,20.0,37.32909,-118.57491999999999,4,2,37,4
383,A Scanner Darkly,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111684005/a-scanner-darkly,3.3,-1,Boulder,V12,1,,37.3388,-118.5776,3,1,6,1
384,Michael Caine Sit Start,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113891171/michael-caine-sit-start,2.0,-1,Boulder,V12,1,15.0,37.3388,-118.5776,1,1,0,1
385,Mystery,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109563866/mystery,4.0,-1,Boulder,V12,1,30.0,37.32837,-118.57479,1,1,11,0
386,Baburre,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114106367/baburre,2.0,-1,Boulder,V12,1,25.0,37.32837,-118.57479,1,1,1,0
387,Rastaman Vibration,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110088242/rastaman-vibration,2.5,-1,Boulder,V12,1,50.0,37.32817,-118.57477,2,1,3,0
388,Form Destroyer,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711761/form-destroyer,3.0,-1,Boulder,V12,1,10.0,37.336729999999996,-118.57571999999999,1,1,7,0
389,A Maze of Death,Maze of Death Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114104119/a-maze-of-death,4.0,-1,Boulder,V12,1,14.0,37.31926,-118.58563999999998,2,1,13,1
390,Evilution,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105908296/evilution,4.0,-1,Boulder,V12-13 R,1,55.0,37.32817,-118.57477,5,1,40,4
391,Spectre,Spectre Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132438/spectre,4.0,-1,Boulder,V13,1,,37.3381,-118.5712,1,1,11,0
392,Direction,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115681899/direction,3.0,-1,Boulder,V13 R,1,50.0,37.32837,-118.57479,1,1,2,0
393,Buttermilker,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109630293/buttermilker,4.0,-1,Boulder,V13,1,20.0,37.32863,-118.57633999999999,1,1,14,0
394,The Beautiful and Damned,Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114104188/the-beautiful-and-damned,3.0,-1,Boulder,V13 PG13,1,35.0,37.31797,-118.58542,1,1,2,0
395,The Swarm Direct,Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112499951/the-swarm-direct,3.0,-1,Boulder,V13-14 PG13,1,25.0,37.33726,-118.57588,1,1,3,0
396,The Swarm,Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726081/the-swarm,4.0,-1,Boulder,V14,1,20.0,37.33726,-118.57588,1,1,17,0
