,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
448,Morning Dove White,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054174/morning-dove-white,3.7,-1,Boulder,V7-8,1,,37.41698,-118.45133,29,16,101,31
449,Therapy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070995/therapy,3.1,-1,Boulder,V7-8,1,15.0,37.4161,-118.45012,8,7,16,7
450,Highbrow,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068419/highbrow,3.9,-1,Boulder,V7-8 R,1,12.0,37.4155,-118.44922,8,5,39,11
451,Stroking the Walrus,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330637/stroking-the-walrus,1.4,-1,Boulder,V7-8,1,8.0,37.415690000000005,-118.44957,5,4,0,4
452,Hamtaro,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106554760/hamtaro,3.0,-1,Boulder,V7-8,1,10.0,37.41588,-118.44993000000001,9,8,10,8
453,This Is How We Do It...,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111782756/this-is-how-we-do-it,2.7,-1,Boulder,V8-,1,15.0,37.41698,-118.45133,3,2,5,3
454,Dance the Night Away,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683515/dance-the-night-away,2.3,-1,Boulder,V8,1,,37.41624,-118.44938,8,3,3,10
455,Disco Diva,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988471/disco-diva,3.4,-1,Boulder,V8,1,12.0,37.41747,-118.45136000000001,27,16,76,33
456,Less Poetry Please,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070985/less-poetry-please,4.0,-1,Boulder,V8,1,30.0,37.41698,-118.45133,3,2,12,1
457,A Big Round of Applause,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726432/a-big-round-of-applause,2.0,-1,Boulder,V8,1,17.0,37.41533,-118.44877,2,1,3,3
458,Paper Crane,Pokemon Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068430/paper-crane,3.3,-1,Boulder,V8,1,8.0,37.41538,-118.44893,7,3,13,5
459,Supersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108574131/supersonic,2.5,-1,Boulder,V8,1,13.0,37.415690000000005,-118.44957,2,2,1,1
460,Gang Related,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114263452/gang-related,1.0,-1,Boulder,V8-9,1,12.0,37.41749,-118.45018,1,1,1,2
461,Jack of Swords,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111693651/jack-of-swords,1.0,-1,Boulder,V8-9,1,,37.415690000000005,-118.44957,1,1,0,2
462,Pimp Trick Gangsta Chick,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106687863/pimp-trick-gangsta-chick,2.0,-1,Boulder,V9-,1,12.0,37.41591,-118.44877,4,3,3,4
463,Last Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106129137/last-dance,2.8,-1,Boulder,V9,1,,37.41624,-118.44938,17,7,16,28
464,Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107029691/acid-wash-right,3.0,-1,Boulder,V9,1,15.0,37.41625,-118.44931000000001,27,11,47,39
465,Prozac,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109971104/prozac,3.0,-1,Boulder,V9,1,14.0,37.41747,-118.45136000000001,2,1,9,1
466,Disco Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112505733/disco-hulk,2.3,-1,Boulder,V9,1,16.0,37.41747,-118.45136000000001,3,2,4,2
467,The Shining,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330654/the-shining,2.0,-1,Boulder,V9,1,12.0,37.41737,-118.45125,1,2,4,0
468,Cholos,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068450/cholos,2.9,-1,Boulder,V9,1,8.0,37.41749,-118.45018,8,4,13,7
469,Dove Direct,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111689049/dove-direct,2.0,-1,Boulder,V9,1,,37.41698,-118.45133,2,1,4,3
470,Flabmaster,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513113/flabmaster,2.3,-1,Boulder,V9,1,,37.41698,-118.45133,3,2,1,2
471,"Hit the High Hard One, Sit",Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111515240/hit-the-high-hard-one-sit,2.8,-1,Boulder,V9,1,,37.4161,-118.45012,4,2,9,4
472,Mortal Combat (AKA:  Hand to Hamtaro),Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996405/mortal-combat-aka-hand-to-hamtaro,2.0,-1,Boulder,V9,1,35.0,37.41588,-118.44993000000001,3,2,1,0
473,Slave to the Grind,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109858900/slave-to-the-grind,3.2,-1,Boulder,V9,1,17.0,37.41602,-118.44908999999998,6,4,10,6
474,Super Froz,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111693593/super-froz,3.0,-1,Boulder,V9,1,,37.417,-118.4509,2,1,2,2
475,Toxic Avenger,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070991/toxic-avenger,3.2,-1,Boulder,V9+,1,8.0,37.4161,-118.45012,12,8,27,14
476,Tim's Fred Traverse,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112499980/tims-fred-traverse,2.5,-1,Boulder,V9+,1,14.0,37.4182,-118.4521,2,1,1,1
477,Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107029681/acid-wash,3.3,-1,Boulder,V10-,1,15.0,37.41625,-118.44931000000001,27,15,52,43
478,Low Rider,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068454/low-rider,2.7,-1,Boulder,V10-,1,10.0,37.41749,-118.45018,6,3,12,4
479,Action Jackson,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108763198/action-jackson,2.8,-1,Boulder,V10-,1,,37.41749,-118.45018,5,3,6,7
480,The Gleaner Sit,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112502006/the-gleaner-sit,3.0,-1,Boulder,V10,1,15.0,37.416309999999996,-118.44951,5,3,13,5
481,Standing Kill Order,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109757452/standing-kill-order,3.9,-1,Boulder,V10,1,12.0,37.41624,-118.44938,7,6,27,8
482,Slow Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111656550/slow-dance,2.0,-1,Boulder,V10,1,7.0,37.41624,-118.44938,4,1,6,2
483,Redrum Sit,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108493617/redrum-sit,3.0,-1,Boulder,V10,1,6.0,37.41737,-118.45125,8,6,13,11
484,Human Contraband,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114261154/human-contraband,2.0,-1,Boulder,V10 PG13,1,10.0,37.41749,-118.45018,1,1,0,0
485,Bubba Gets Committed,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683979/bubba-gets-committed,2.5,-1,Boulder,V10,1,,37.4161,-118.45012,4,2,4,4
486,Don't Forget the Lube,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114104175/dont-forget-the-lube,2.0,-1,Boulder,V10,1,11.0,37.41855,-118.45283,1,1,0,0
487,He Got Game,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112501954/he-got-game,2.0,-1,Boulder,V10-11 PG13,1,16.0,37.4161,-118.45012,2,1,3,1
488,Kill On Sight,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109757458/kill-on-sight,4.0,-1,Boulder,V11,1,15.0,37.41624,-118.44938,4,3,23,6
489,Bubba: The Legend,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683630/bubba-the-legend,3.0,-1,Boulder,V11,1,,37.4161,-118.45012,1,1,6,1
490,The Bubba Butt Buster,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683948/the-bubba-butt-buster,2.7,-1,Boulder,V11,1,,37.4161,-118.45012,3,1,3,3
491,Swordfish Trombone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108924183/swordfish-trombone,2.5,-1,Boulder,V11-12,1,15.0,37.4171,-118.44991,2,1,5,1
492,Bubba Lobotomy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683617/bubba-lobotomy,3.5,-1,Boulder,V12,1,,37.4161,-118.45012,2,1,4,1
493,Goldfish Trombone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108924212/goldfish-trombone,4.0,-1,Boulder,V14,1,20.0,37.4171,-118.44991,2,1,5,1
