Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Crimps of Wrath","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108461966/crimps-of-wrath,1.0,-1,Boulder,V10,1,,37.32863,-118.57634
"Little Forgotten","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114032671/little-forgotten,3.3,-1,Boulder,V10,1,26,37.32863,-118.57634
"Stained Glass","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106050258/stained-glass,3.9,-1,Boulder,V10,1,,37.33057,-118.57834
"Blood Spud","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070957/blood-spud,2.0,-1,Boulder,V10,1,10,37.33057,-118.57834
Sidewinder,"Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114066891/sidewinder,2.3,-1,Boulder,V10,1,25,37.32878,-118.57687
"Popes hat","Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115670016/popes-hat,2.0,-1,Boulder,V10,1,,37.33013,-118.5785
"Bubba Gump","Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107385718/bubba-gump,2.9,-1,Boulder,V10,1,10,37.32923,-118.57528
"Sharma Traverse","Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110067691/sharma-traverse,3.4,-1,Boulder,V10,1,20,37.32954,-118.57498
"Zen Flute","Zen Flute Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106737771/zen-flute,3.6,-1,Boulder,V10,1,13,37.3192,-118.5783
"Too Big To Flail","Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111711154/too-big-to-flail,3.0,-1,"TR, Boulder","V10 X",1,55,37.33559,-118.57679
"Rex Kwon Do","Rex Kwon Do Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114104084/rex-kwon-do,4.0,-1,Boulder,V10,1,15,37.31789,-118.58488
Constellation,"The Golden Boulder > Iron Man East Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112384379/constellation,2.0,-1,Boulder,"V10-11 PG13",1,25,37.32996,-118.57784
Thunderbird,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114106239/thunderbird,2.0,-1,Boulder,V11,1,15,37.32837,-118.57479
Ambrosia,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110088205/ambrosia,4.0,-1,Boulder,"V11 X",1,55,37.32817,-118.57477
"La Belette","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114067527/la-belette,2.0,-1,Boulder,V11,1,12,37.32817,-118.57477
"Les Trois Maunets","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114145837/les-trois-maunets,2.0,-1,Boulder,V11,1,,37.32888,-118.57484
Butterfinger,"Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115681926/butterfinger,3.0,-1,Boulder,V11,1,30,37.32909,-118.57492
"Sex Kitten","The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115394196/sex-kitten,4.0,-1,Boulder,V11,1,25,37.33501,-118.55503
"Haroun & the Sea of Stories","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070952/haroun-the-sea-of-stories,4.0,-1,Boulder,V11-12,1,20,37.33057,-118.57834
"The Mandala","Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908186/the-mandala,3.3,-1,Boulder,V12-,1,20,37.32909,-118.57492
"A Scanner Darkly","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111684005/a-scanner-darkly,3.3,-1,Boulder,V12,1,,37.3388,-118.5776
"Michael Caine Sit Start","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/113891171/michael-caine-sit-start,2.0,-1,Boulder,V12,1,15,37.3388,-118.5776
Mystery,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109563866/mystery,4.0,-1,Boulder,V12,1,30,37.32837,-118.57479
Baburre,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114106367/baburre,2.0,-1,Boulder,V12,1,25,37.32837,-118.57479
"Rastaman Vibration","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110088242/rastaman-vibration,2.5,-1,Boulder,V12,1,50,37.32817,-118.57477
"Form Destroyer","Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111711761/form-destroyer,3.0,-1,Boulder,V12,1,10,37.33673,-118.57572
"A Maze of Death","Maze of Death Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114104119/a-maze-of-death,4.0,-1,Boulder,V12,1,14,37.31926,-118.58564
Evilution,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908296/evilution,4.0,-1,Boulder,"V12-13 R",1,55,37.32817,-118.57477
Spectre,"Spectre Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106132438/spectre,4.0,-1,Boulder,V13,1,,37.3381,-118.5712
Direction,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115681899/direction,3.0,-1,Boulder,"V13 R",1,50,37.32837,-118.57479
Buttermilker,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109630293/buttermilker,4.0,-1,Boulder,V13,1,20,37.32863,-118.57634
"The Beautiful and Damned","Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114104188/the-beautiful-and-damned,3.0,-1,Boulder,"V13 PG13",1,35,37.31797,-118.58542
"The Swarm Direct","Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112499951/the-swarm-direct,3.0,-1,Boulder,"V13-14 PG13",1,25,37.33726,-118.57588
"The Swarm","Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726081/the-swarm,4.0,-1,Boulder,V14,1,20,37.33726,-118.57588
