route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
Painless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331243/painless,1.3,-1,Boulder,V0-,1,,37.41896,-118.45364,106331243,-0.25,3,2,0,6,0.6020599913279623,0.8450980400142567,0.3617278360175928,,0.24303804868629442,0.0,1.7320508075688772,2.449489742783178,1.140175425099138,,0.8660254037844386
Blameless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331254/blameless,2.0,-1,Boulder,V0-,1,12.0,37.41896,-118.45364,106331254,-0.25,4,2,1,7,0.6989700043360187,0.9030899869919434,0.47712125471966244,1.1139433523068367,0.24303804868629442,0.30102999566398114,2.0,2.6457513110645907,1.4142135623730951,3.4641016151377544,0.8660254037844386
Shameless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331264/shameless,1.2,-1,Boulder,V0-,1,12.0,37.41896,-118.45364,106331264,-0.25,5,3,0,8,0.7781512503836435,0.9542425094393249,0.3424226808222062,1.1139433523068367,0.24303804868629442,0.0,2.23606797749979,2.8284271247461903,1.0954451150103321,3.4641016151377544,0.8660254037844386
Bitter Lander Cowboys,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480971/bitter-lander-cowboys,1.0,-1,Boulder,V0-,1,15.0,37.41919,-118.45364,111480971,-0.25,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,0.8660254037844386
Split Melon,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996253/split-melon,1.0,-1,Boulder,V0-,1,,37.41706,-118.45061000000001,106996253,-0.25,3,1,1,4,0.6020599913279623,0.6989700043360187,0.30102999566398114,,0.24303804868629442,0.30102999566398114,1.7320508075688772,2.0,1.0,,0.8660254037844386
Golden,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114153397/golden,1.0,-1,Boulder,V0-,1,12.0,37.41682,-118.45066000000001,114153397,-0.25,1,1,0,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.1139433523068367,0.24303804868629442,0.0,1.0,2.0,1.0,3.4641016151377544,0.8660254037844386
Problem A,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939656/problem-a,2.2,-1,Boulder,V0,1,10.0,37.416309999999996,-118.44951,107939656,0.0,5,1,3,11,0.7781512503836435,1.0791812460476247,0.5051499783199059,1.041392685158225,0.30102999566398114,0.6020599913279623,2.23606797749979,3.3166247903554,1.4832396974191326,3.1622776601683795,1.0
Portal to the World,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111729475/portal-to-the-world,1.0,-1,Boulder,V0,1,8.0,37.416309999999996,-118.44951,111729475,0.0,1,1,2,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,0.9542425094393249,0.30102999566398114,0.47712125471966244,1.0,1.7320508075688772,1.0,2.8284271247461903,1.0
High Road,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093021/high-road,2.2,-1,Boulder,V0 PG13,1,25.0,37.41718,-118.45095,106093021,0.0,73,20,27,147,1.8692317197309762,2.170261715394957,0.5051499783199059,1.414973347970818,0.30102999566398114,1.447158031342219,8.54400374531753,12.12435565298214,1.4832396974191326,5.0,1.0
Mother Earth,Window Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107035601/mother-earth,1.0,-1,Boulder,V0,1,15.0,37.41711,-118.45128000000001,107035601,0.0,1,1,4,9,0.30102999566398114,1.0,0.30102999566398114,1.2041199826559246,0.30102999566398114,0.6989700043360187,1.0,3.0,1.0,3.872983346207417,1.0
Runaway Slave,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976691/runaway-slave,1.8,-1,Boulder,V0,1,12.0,37.41728,-118.45034,106976691,0.0,5,2,0,11,0.7781512503836435,1.0791812460476247,0.44715803134221915,1.1139433523068367,0.30102999566398114,0.0,2.23606797749979,3.3166247903554,1.3416407864998738,3.4641016151377544,1.0
Bark,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976698/bark,1.0,-1,Boulder,V0,1,12.0,37.41728,-118.45034,106976698,0.0,2,1,0,5,0.47712125471966244,0.7781512503836435,0.30102999566398114,1.1139433523068367,0.30102999566398114,0.0,1.4142135623730951,2.23606797749979,1.0,3.4641016151377544,1.0
Tradtional Crack,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948344/tradtional-crack,1.5,-1,Boulder,V0,1,,37.41728,-118.45034,107948344,0.0,2,1,0,0,0.47712125471966244,0.0,0.3979400086720376,,0.30102999566398114,0.0,1.4142135623730951,0.0,1.224744871391589,,1.0
Althea,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331143/althea,2.8,-1,Boulder,V0 PG13,1,20.0,37.41788,-118.45147,106331143,0.0,30,8,20,35,1.4913616938342726,1.556302500767287,0.57978359661681,1.322219294733919,0.30102999566398114,1.322219294733919,5.477225575051661,5.916079783099616,1.6733200530681511,4.47213595499958,1.0
Mongol Hordes,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996386/mongol-hordes,0.0,-1,Boulder,V0,1,,37.41793,-118.45156999999999,106996386,0.0,0,1,0,1,0.0,0.30102999566398114,0.0,,0.30102999566398114,0.0,0.0,1.0,0.0,,1.0
My Last Boyfriend...,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996397/my-last-boyfriend,0.0,-1,Boulder,V0,1,,37.41793,-118.45156999999999,106996397,0.0,0,1,0,1,0.0,0.30102999566398114,0.0,,0.30102999566398114,0.0,0.0,1.0,0.0,,1.0
I Want More Life,You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997159/i-want-more-life,0.0,-1,Boulder,V0,1,,37.41793,-118.45156999999999,106997159,0.0,0,1,0,1,0.0,0.30102999566398114,0.0,,0.30102999566398114,0.0,0.0,1.0,0.0,,1.0
Take California,California Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997092/take-california,1.0,-1,Boulder,V0,1,10.0,37.41675,-118.44941999999999,106997092,0.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.30102999566398114,0.0,1.0,1.7320508075688772,1.0,3.1622776601683795,1.0
Oh Brother...,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997363/oh-brother,2.0,-1,Boulder,V0,1,8.0,37.41675,-118.44941999999999,106997363,0.0,2,1,4,4,0.47712125471966244,0.6989700043360187,0.47712125471966244,0.9542425094393249,0.30102999566398114,0.6989700043360187,1.4142135623730951,2.0,1.4142135623730951,2.8284271247461903,1.0
Chocolate,Chocolate Slab > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977710/chocolate,1.7,-1,Boulder,V0,1,15.0,37.41649,-118.4489,106977710,0.0,6,1,1,15,0.8450980400142567,1.2041199826559246,0.4313637641589873,1.2041199826559246,0.30102999566398114,0.30102999566398114,2.449489742783178,3.872983346207417,1.3038404810405297,3.872983346207417,1.0
Problem A,Baby Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977753/problem-a,1.0,-1,Boulder,V0,1,10.0,37.41646,-118.44882,106977753,0.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.30102999566398114,0.0,1.0,1.7320508075688772,1.0,3.1622776601683795,1.0
Garbage Chute,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977901/garbage-chute,2.2,-1,Boulder,V0,1,10.0,37.41661,-118.44888,106977901,0.0,5,2,3,13,0.7781512503836435,1.1461280356782377,0.5051499783199059,1.041392685158225,0.30102999566398114,0.6020599913279623,2.23606797749979,3.605551275463989,1.4832396974191326,3.1622776601683795,1.0
Little Brute,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977941/little-brute,1.0,-1,Boulder,V0,1,10.0,37.41661,-118.44888,106977941,0.0,2,2,1,6,0.47712125471966244,0.8450980400142567,0.30102999566398114,1.041392685158225,0.30102999566398114,0.30102999566398114,1.4142135623730951,2.449489742783178,1.0,3.1622776601683795,1.0
Frontierland,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279678/frontierland,1.7,-1,Boulder,V0,1,12.0,37.4155,-118.44922,106279678,0.0,9,3,2,10,1.0,1.041392685158225,0.4313637641589873,1.1139433523068367,0.30102999566398114,0.47712125471966244,3.0,3.1622776601683795,1.3038404810405297,3.4641016151377544,1.0
Merriweather,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279690/merriweather,2.0,-1,Boulder,V0,1,10.0,37.415490000000005,-118.44928,106279690,0.0,3,3,0,5,0.6020599913279623,0.7781512503836435,0.47712125471966244,1.041392685158225,0.30102999566398114,0.0,1.7320508075688772,2.23606797749979,1.4142135623730951,3.1622776601683795,1.0
Wall,Work Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541943/wall,1.0,-1,Boulder,V0,1,18.0,37.4156,-118.4494,107541943,0.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.2787536009528289,0.30102999566398114,0.0,1.0,2.0,1.0,4.242640687119285,1.0
Youth,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045679/youth,2.0,-1,Boulder,V0,1,10.0,37.415690000000005,-118.44957,107045679,0.0,2,1,2,3,0.47712125471966244,0.6020599913279623,0.47712125471966244,1.041392685158225,0.30102999566398114,0.47712125471966244,1.4142135623730951,1.7320508075688772,1.4142135623730951,3.1622776601683795,1.0
Problem E,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045718/problem-e,1.8,-1,Boulder,V0,1,,37.415690000000005,-118.44957,107045718,0.0,6,2,1,9,0.8450980400142567,1.0,0.44715803134221915,,0.30102999566398114,0.30102999566398114,2.449489742783178,3.0,1.3416407864998738,,1.0
Pompidou,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898197/pompidou,1.5,-1,Boulder,V0,1,12.0,37.41622,-118.45021000000001,107898197,0.0,2,1,1,5,0.47712125471966244,0.7781512503836435,0.3979400086720376,1.1139433523068367,0.30102999566398114,0.30102999566398114,1.4142135623730951,2.23606797749979,1.224744871391589,3.4641016151377544,1.0
Wall and Slab,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939664/wall-and-slab,1.0,-1,Boulder,V0,1,15.0,37.4191,-118.4543,107939664,0.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.30102999566398114,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,1.0
Keep on Sending Him Up,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107203643/keep-on-sending-him-up,1.3,-1,Boulder,V0,1,,37.4191,-118.4546,107203643,0.0,3,3,2,9,0.6020599913279623,1.0,0.3617278360175928,,0.30102999566398114,0.47712125471966244,1.7320508075688772,3.0,1.140175425099138,,1.0
Nice Curves,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480903/nice-curves,1.0,-1,Boulder,V0,1,15.0,37.4191,-118.4546,111480903,0.0,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.30102999566398114,0.30102999566398114,1.0,1.7320508075688772,1.0,3.872983346207417,1.0
Tricky Kid,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106995157/tricky-kid,1.2,-1,Boulder,V0,1,,37.41904,-118.45447,106995157,0.0,6,2,1,10,0.8450980400142567,1.041392685158225,0.3424226808222062,,0.30102999566398114,0.30102999566398114,2.449489742783178,3.1622776601683795,1.0954451150103321,,1.0
Giant,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132910/giant,1.5,-1,Boulder,V0,1,10.0,37.4178,-118.4519,106132910,0.0,32,8,1,74,1.5185139398778873,1.8750612633916997,0.3979400086720376,1.041392685158225,0.30102999566398114,0.30102999566398114,5.656854249492381,8.602325267042627,1.224744871391589,3.1622776601683795,1.0
The Pursuit of Wow,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273867/the-pursuit-of-wow,3.4,-1,Boulder,V0 PG13,1,20.0,37.41587,-118.44899,106273867,0.0,87,16,165,129,1.9444826721501687,2.1139433523068365,0.6434526764861874,1.322219294733919,0.30102999566398114,2.220108088040055,9.327379053088816,11.357816691600547,1.8439088914585775,4.47213595499958,1.0
Topsy-Turvy Times,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273879/topsy-turvy-times,1.8,-1,Boulder,V0 R,1,22.0,37.41587,-118.44899,106273879,0.25,11,3,3,17,1.0791812460476247,1.2552725051033058,0.44715803134221915,1.3617278360175928,0.3521825181113625,0.6020599913279623,3.3166247903554,4.123105625617661,1.3416407864998738,4.69041575982343,1.118033988749895
Wow Is Me,Wow Is Me Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273831/wow-is-me,1.9,-1,Boulder,V0,1,8.0,37.41581,-118.44905,106273831,0.0,15,4,3,26,1.2041199826559246,1.4313637641589871,0.462397997898956,0.9542425094393249,0.30102999566398114,0.6020599913279623,3.872983346207417,5.0990195135927845,1.378404875209022,2.8284271247461903,1.0
Ain't But This Other Way,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112574335/aint-but-this-other-way,2.0,-1,Boulder,V0,1,6.0,37.415820000000004,-118.44842,112574335,0.0,2,2,3,14,0.47712125471966244,1.1760912590556811,0.47712125471966244,0.8450980400142567,0.30102999566398114,0.6020599913279623,1.4142135623730951,3.7416573867739413,1.4142135623730951,2.449489742783178,1.0
